"Plot Title: BS-T3"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10451242, SEN S/N: 10451242)","Coupler Attached (LGR S/N: 10451242, SEN S/N: 10451242)","Coupler Detached (LGR S/N: 10451242, SEN S/N: 10451242)","Stopped (LGR S/N: 10451242, SEN S/N: 10451242)","End Of File (LGR S/N: 10451242, SEN S/N: 10451242)"
77,02/19/15 11:42:11 PM,-0.662,,,,
78,02/19/15 11:43:11 PM,-0.662,,,,
79,02/19/15 11:44:11 PM,-0.662,,,,
80,02/19/15 11:45:11 PM,-0.662,,,,
81,02/19/15 11:46:11 PM,-0.662,,,,
82,02/19/15 11:47:11 PM,-0.662,,,,
83,02/19/15 11:48:11 PM,-0.662,,,,
84,02/19/15 11:49:11 PM,-0.662,,,,
85,02/19/15 11:50:11 PM,-0.662,,,,
86,02/19/15 11:51:11 PM,-0.662,,,,
87,02/19/15 11:52:11 PM,-0.662,,,,
88,02/19/15 11:53:11 PM,-0.662,,,,
89,02/19/15 11:54:11 PM,-0.662,,,,
90,02/19/15 11:55:11 PM,-0.662,,,,
91,02/19/15 11:56:11 PM,-0.774,,,,
92,02/19/15 11:57:11 PM,-0.774,,,,
93,02/19/15 11:58:11 PM,-0.662,,,,
94,02/19/15 11:59:11 PM,-0.662,,,,
95,02/20/15 12:00:11 AM,-0.662,,,,
96,02/20/15 12:01:11 AM,-0.662,,,,
97,02/20/15 12:02:11 AM,-0.774,,,,
98,02/20/15 12:03:11 AM,-0.774,,,,
99,02/20/15 12:04:11 AM,-0.774,,,,
100,02/20/15 12:05:11 AM,-0.774,,,,
101,02/20/15 12:06:11 AM,-0.774,,,,
102,02/20/15 12:07:11 AM,-0.774,,,,
103,02/20/15 12:08:11 AM,-0.774,,,,
104,02/20/15 12:09:11 AM,-0.774,,,,
105,02/20/15 12:10:11 AM,-0.774,,,,
106,02/20/15 12:11:11 AM,-0.774,,,,
107,02/20/15 12:12:11 AM,-0.774,,,,
108,02/20/15 12:13:11 AM,-0.774,,,,
109,02/20/15 12:14:11 AM,-0.774,,,,
110,02/20/15 12:15:11 AM,-0.774,,,,
111,02/20/15 12:16:11 AM,-0.774,,,,
112,02/20/15 12:17:11 AM,-0.774,,,,
113,02/20/15 12:18:11 AM,-0.774,,,,
114,02/20/15 12:19:11 AM,-0.774,,,,
115,02/20/15 12:20:11 AM,-0.774,,,,
116,02/20/15 12:21:11 AM,-0.774,,,,
117,02/20/15 12:22:11 AM,-0.774,,,,
118,02/20/15 12:23:11 AM,-0.774,,,,
119,02/20/15 12:24:11 AM,-0.774,,,,
120,02/20/15 12:25:11 AM,-0.774,,,,
121,02/20/15 12:26:11 AM,-0.774,,,,
122,02/20/15 12:27:11 AM,-0.774,,,,
123,02/20/15 12:28:11 AM,-0.774,,,,
124,02/20/15 12:29:11 AM,-0.774,,,,
125,02/20/15 12:30:11 AM,-0.774,,,,
126,02/20/15 12:31:11 AM,-0.774,,,,
127,02/20/15 12:32:11 AM,-0.774,,,,
128,02/20/15 12:33:11 AM,-0.774,,,,
129,02/20/15 12:34:11 AM,-0.774,,,,
130,02/20/15 12:35:11 AM,-0.774,,,,
131,02/20/15 12:36:11 AM,-0.774,,,,
132,02/20/15 12:37:11 AM,-0.774,,,,
133,02/20/15 12:38:11 AM,-0.774,,,,
134,02/20/15 12:39:11 AM,-0.774,,,,
135,02/20/15 12:40:11 AM,-0.887,,,,
136,02/20/15 12:41:11 AM,-0.774,,,,
137,02/20/15 12:42:11 AM,-0.774,,,,
138,02/20/15 12:43:11 AM,-0.887,,,,
139,02/20/15 12:44:11 AM,-0.887,,,,
140,02/20/15 12:45:11 AM,-0.774,,,,
141,02/20/15 12:46:11 AM,-0.887,,,,
142,02/20/15 12:47:11 AM,-0.887,,,,
143,02/20/15 12:48:11 AM,-0.887,,,,
144,02/20/15 12:49:11 AM,-0.774,,,,
145,02/20/15 12:50:11 AM,-0.774,,,,
146,02/20/15 12:51:11 AM,-0.887,,,,
147,02/20/15 12:52:11 AM,-0.887,,,,
148,02/20/15 12:53:11 AM,-0.887,,,,
149,02/20/15 12:54:11 AM,-0.887,,,,
150,02/20/15 12:55:11 AM,-0.887,,,,
151,02/20/15 12:56:11 AM,-0.774,,,,
152,02/20/15 12:57:11 AM,-0.887,,,,
153,02/20/15 12:58:11 AM,-0.887,,,,
154,02/20/15 12:59:11 AM,-0.887,,,,
155,02/20/15 01:00:11 AM,-0.887,,,,
156,02/20/15 01:01:11 AM,-0.774,,,,
157,02/20/15 01:02:11 AM,-0.774,,,,
158,02/20/15 01:03:11 AM,-0.774,,,,
159,02/20/15 01:04:11 AM,-0.774,,,,
160,02/20/15 01:05:11 AM,-0.774,,,,
161,02/20/15 01:06:11 AM,-0.774,,,,
162,02/20/15 01:07:11 AM,-0.774,,,,
163,02/20/15 01:08:11 AM,-0.774,,,,
164,02/20/15 01:09:11 AM,-0.662,,,,
165,02/20/15 01:10:11 AM,-0.437,,,,
166,02/20/15 01:11:11 AM,-0.325,,,,
167,02/20/15 01:12:11 AM,-0.437,,,,
168,02/20/15 01:13:11 AM,-0.437,,,,
169,02/20/15 01:14:11 AM,-0.549,,,,
170,02/20/15 01:15:11 AM,-0.549,,,,
171,02/20/15 01:16:11 AM,-0.662,,,,
172,02/20/15 01:17:11 AM,-0.662,,,,
173,02/20/15 01:18:11 AM,-0.662,,,,
174,02/20/15 01:19:11 AM,-0.774,,,,
175,02/20/15 01:20:11 AM,-0.774,,,,
176,02/20/15 01:21:11 AM,-0.774,,,,
177,02/20/15 01:22:11 AM,-0.774,,,,
178,02/20/15 01:23:11 AM,-0.774,,,,
179,02/20/15 01:24:11 AM,-0.774,,,,
180,02/20/15 01:25:11 AM,-0.774,,,,
181,02/20/15 01:26:11 AM,-0.774,,,,
182,02/20/15 01:27:11 AM,-0.774,,,,
183,02/20/15 01:28:11 AM,-0.774,,,,
184,02/20/15 01:29:11 AM,-0.774,,,,
185,02/20/15 01:30:11 AM,-0.774,,,,
186,02/20/15 01:31:11 AM,-0.774,,,,
187,02/20/15 01:32:11 AM,-0.774,,,,
188,02/20/15 01:33:11 AM,-0.774,,,,
189,02/20/15 01:34:11 AM,-0.774,,,,
190,02/20/15 01:35:11 AM,-0.887,,,,
191,02/20/15 01:36:11 AM,-0.774,,,,
192,02/20/15 01:37:11 AM,-0.774,,,,
193,02/20/15 01:38:11 AM,-0.774,,,,
194,02/20/15 01:39:11 AM,-0.774,,,,
195,02/20/15 01:40:11 AM,-0.774,,,,
196,02/20/15 01:41:11 AM,-0.774,,,,
197,02/20/15 01:42:11 AM,-0.774,,,,
198,02/20/15 01:43:11 AM,-0.774,,,,
199,02/20/15 01:44:11 AM,-0.774,,,,
200,02/20/15 01:45:11 AM,-0.774,,,,
201,02/20/15 01:46:11 AM,-0.774,,,,
202,02/20/15 01:47:11 AM,-0.774,,,,
203,02/20/15 01:48:11 AM,-0.774,,,,
204,02/20/15 01:49:11 AM,-0.887,,,,
205,02/20/15 01:50:11 AM,-0.887,,,,
206,02/20/15 01:51:11 AM,-0.774,,,,
207,02/20/15 01:52:11 AM,-0.887,,,,
208,02/20/15 01:53:11 AM,-0.887,,,,
209,02/20/15 01:54:11 AM,-0.887,,,,
210,02/20/15 01:55:11 AM,-0.887,,,,
211,02/20/15 01:56:11 AM,-0.887,,,,
212,02/20/15 01:57:11 AM,-0.887,,,,
213,02/20/15 01:58:11 AM,-0.887,,,,
214,02/20/15 01:59:11 AM,-0.774,,,,
215,02/20/15 02:00:11 AM,-0.887,,,,
216,02/20/15 02:01:11 AM,-0.887,,,,
217,02/20/15 02:02:11 AM,-0.887,,,,
218,02/20/15 02:03:11 AM,-0.887,,,,
219,02/20/15 02:04:11 AM,-0.887,,,,
220,02/20/15 02:05:11 AM,-0.887,,,,
221,02/20/15 02:06:11 AM,-0.887,,,,
222,02/20/15 02:07:11 AM,-0.887,,,,
223,02/20/15 02:08:11 AM,-0.887,,,,
224,02/20/15 02:09:11 AM,-0.887,,,,
225,02/20/15 02:10:11 AM,-0.887,,,,
226,02/20/15 02:11:11 AM,-0.887,,,,
227,02/20/15 02:12:11 AM,-0.887,,,,
228,02/20/15 02:13:11 AM,-0.887,,,,
229,02/20/15 02:14:11 AM,-0.887,,,,
230,02/20/15 02:15:11 AM,-0.887,,,,
231,02/20/15 02:16:11 AM,-1.001,,,,
232,02/20/15 02:17:11 AM,-1.001,,,,
233,02/20/15 02:18:11 AM,-1.001,,,,
234,02/20/15 02:19:11 AM,-1.001,,,,
235,02/20/15 02:20:11 AM,-1.001,,,,
236,02/20/15 02:21:11 AM,-1.001,,,,
237,02/20/15 02:22:11 AM,-1.001,,,,
238,02/20/15 02:23:11 AM,-1.001,,,,
239,02/20/15 02:24:11 AM,-1.001,,,,
240,02/20/15 02:25:11 AM,-1.001,,,,
241,02/20/15 02:26:11 AM,-1.001,,,,
242,02/20/15 02:27:11 AM,-1.114,,,,
243,02/20/15 02:28:11 AM,-1.114,,,,
244,02/20/15 02:29:11 AM,-1.114,,,,
245,02/20/15 02:30:11 AM,-1.114,,,,
246,02/20/15 02:31:11 AM,-1.114,,,,
247,02/20/15 02:32:11 AM,-1.114,,,,
248,02/20/15 02:33:11 AM,-1.114,,,,
249,02/20/15 02:34:11 AM,-1.114,,,,
250,02/20/15 02:35:11 AM,-1.114,,,,
251,02/20/15 02:36:11 AM,-1.114,,,,
252,02/20/15 02:37:11 AM,-1.114,,,,
253,02/20/15 02:38:11 AM,-1.114,,,,
254,02/20/15 02:39:11 AM,-1.114,,,,
255,02/20/15 02:40:11 AM,-1.114,,,,
256,02/20/15 02:41:11 AM,-1.114,,,,
257,02/20/15 02:42:11 AM,-1.114,,,,
258,02/20/15 02:43:11 AM,-1.114,,,,
259,02/20/15 02:44:11 AM,-1.114,,,,
260,02/20/15 02:45:11 AM,-1.114,,,,
261,02/20/15 02:46:11 AM,-1.228,,,,
262,02/20/15 02:47:11 AM,-1.114,,,,
263,02/20/15 02:48:11 AM,-1.114,,,,
264,02/20/15 02:49:11 AM,-1.114,,,,
265,02/20/15 02:50:11 AM,-1.114,,,,
266,02/20/15 02:51:11 AM,-1.114,,,,
267,02/20/15 02:52:11 AM,-1.114,,,,
268,02/20/15 02:53:11 AM,-1.114,,,,
269,02/20/15 02:54:11 AM,-1.114,,,,
270,02/20/15 02:55:11 AM,-1.114,,,,
271,02/20/15 02:56:11 AM,-1.114,,,,
272,02/20/15 02:57:11 AM,-1.114,,,,
273,02/20/15 02:58:11 AM,-1.114,,,,
274,02/20/15 02:59:11 AM,-1.114,,,,
275,02/20/15 03:00:11 AM,-1.228,,,,
276,02/20/15 03:01:11 AM,-1.114,,,,
277,02/20/15 03:02:11 AM,-1.114,,,,
278,02/20/15 03:03:11 AM,-1.114,,,,
279,02/20/15 03:04:11 AM,-1.114,,,,
280,02/20/15 03:05:11 AM,-1.114,,,,
281,02/20/15 03:06:11 AM,-1.114,,,,
282,02/20/15 03:07:11 AM,-1.114,,,,
283,02/20/15 03:08:11 AM,-1.114,,,,
284,02/20/15 03:09:11 AM,-1.114,,,,
285,02/20/15 03:10:11 AM,-1.114,,,,
286,02/20/15 03:11:11 AM,-1.114,,,,
287,02/20/15 03:12:11 AM,-1.228,,,,
288,02/20/15 03:13:11 AM,-1.228,,,,
289,02/20/15 03:14:11 AM,-1.228,,,,
290,02/20/15 03:15:11 AM,-1.228,,,,
291,02/20/15 03:16:11 AM,-1.228,,,,
292,02/20/15 03:17:11 AM,-1.228,,,,
293,02/20/15 03:18:11 AM,-1.228,,,,
294,02/20/15 03:19:11 AM,-1.228,,,,
295,02/20/15 03:20:11 AM,-1.228,,,,
296,02/20/15 03:21:11 AM,-1.228,,,,
297,02/20/15 03:22:11 AM,-1.228,,,,
298,02/20/15 03:23:11 AM,-1.341,,,,
299,02/20/15 03:24:11 AM,-1.228,,,,
300,02/20/15 03:25:11 AM,-1.228,,,,
301,02/20/15 03:26:11 AM,-1.228,,,,
302,02/20/15 03:27:11 AM,-1.228,,,,
303,02/20/15 03:28:11 AM,-1.228,,,,
304,02/20/15 03:29:11 AM,-1.228,,,,
305,02/20/15 03:30:11 AM,-1.228,,,,
306,02/20/15 03:31:11 AM,-1.228,,,,
307,02/20/15 03:32:11 AM,-1.228,,,,
308,02/20/15 03:33:11 AM,-1.228,,,,
309,02/20/15 03:34:11 AM,-1.228,,,,
310,02/20/15 03:35:11 AM,-1.228,,,,
311,02/20/15 03:36:11 AM,-1.228,,,,
312,02/20/15 03:37:11 AM,-1.228,,,,
313,02/20/15 03:38:11 AM,-1.341,,,,
314,02/20/15 03:39:11 AM,-1.341,,,,
315,02/20/15 03:40:11 AM,-1.341,,,,
316,02/20/15 03:41:11 AM,-1.341,,,,
317,02/20/15 03:42:11 AM,-1.341,,,,
318,02/20/15 03:43:11 AM,-1.341,,,,
319,02/20/15 03:44:11 AM,-1.341,,,,
320,02/20/15 03:45:11 AM,-1.341,,,,
321,02/20/15 03:46:11 AM,-1.341,,,,
322,02/20/15 03:47:11 AM,-1.341,,,,
323,02/20/15 03:48:11 AM,-1.341,,,,
324,02/20/15 03:49:11 AM,-1.341,,,,
325,02/20/15 03:50:11 AM,-1.341,,,,
326,02/20/15 03:51:11 AM,-1.341,,,,
327,02/20/15 03:52:11 AM,-1.341,,,,
328,02/20/15 03:53:11 AM,-1.341,,,,
329,02/20/15 03:54:11 AM,-1.341,,,,
330,02/20/15 03:55:11 AM,-1.341,,,,
331,02/20/15 03:56:11 AM,-1.341,,,,
332,02/20/15 03:57:11 AM,-1.341,,,,
333,02/20/15 03:58:11 AM,-1.341,,,,
334,02/20/15 03:59:11 AM,-1.341,,,,
335,02/20/15 04:00:11 AM,-1.341,,,,
336,02/20/15 04:01:11 AM,-1.341,,,,
337,02/20/15 04:02:11 AM,-1.341,,,,
338,02/20/15 04:03:11 AM,-1.341,,,,
339,02/20/15 04:04:11 AM,-1.341,,,,
340,02/20/15 04:05:11 AM,-1.341,,,,
341,02/20/15 04:06:11 AM,-1.341,,,,
342,02/20/15 04:07:11 AM,-1.341,,,,
343,02/20/15 04:08:11 AM,-1.341,,,,
344,02/20/15 04:09:11 AM,-1.341,,,,
345,02/20/15 04:10:11 AM,-1.341,,,,
346,02/20/15 04:11:11 AM,-1.341,,,,
347,02/20/15 04:12:11 AM,-1.341,,,,
348,02/20/15 04:13:11 AM,-1.341,,,,
349,02/20/15 04:14:11 AM,-1.341,,,,
350,02/20/15 04:15:11 AM,-1.341,,,,
351,02/20/15 04:16:11 AM,-1.456,,,,
352,02/20/15 04:17:11 AM,-1.341,,,,
353,02/20/15 04:18:11 AM,-1.341,,,,
354,02/20/15 04:19:11 AM,-1.341,,,,
355,02/20/15 04:20:11 AM,-1.341,,,,
356,02/20/15 04:21:11 AM,-1.341,,,,
357,02/20/15 04:22:11 AM,-1.341,,,,
358,02/20/15 04:23:11 AM,-1.341,,,,
359,02/20/15 04:24:11 AM,-1.456,,,,
360,02/20/15 04:25:11 AM,-1.456,,,,
361,02/20/15 04:26:11 AM,-1.456,,,,
362,02/20/15 04:27:11 AM,-1.456,,,,
363,02/20/15 04:28:11 AM,-1.456,,,,
364,02/20/15 04:29:11 AM,-1.456,,,,
365,02/20/15 04:30:11 AM,-1.341,,,,
366,02/20/15 04:31:11 AM,-1.456,,,,
367,02/20/15 04:32:11 AM,-1.456,,,,
368,02/20/15 04:33:11 AM,-1.456,,,,
369,02/20/15 04:34:11 AM,-1.341,,,,
370,02/20/15 04:35:11 AM,-1.341,,,,
371,02/20/15 04:36:11 AM,-1.456,,,,
372,02/20/15 04:37:11 AM,-1.456,,,,
373,02/20/15 04:38:11 AM,-1.341,,,,
374,02/20/15 04:39:11 AM,-1.456,,,,
375,02/20/15 04:40:11 AM,-1.456,,,,
376,02/20/15 04:41:11 AM,-1.456,,,,
377,02/20/15 04:42:11 AM,-1.456,,,,
378,02/20/15 04:43:11 AM,-1.341,,,,
379,02/20/15 04:44:11 AM,-1.456,,,,
380,02/20/15 04:45:11 AM,-1.341,,,,
381,02/20/15 04:46:11 AM,-1.341,,,,
382,02/20/15 04:47:11 AM,-1.341,,,,
383,02/20/15 04:48:11 AM,-1.456,,,,
384,02/20/15 04:49:11 AM,-1.456,,,,
385,02/20/15 04:50:11 AM,-1.341,,,,
386,02/20/15 04:51:11 AM,-1.341,,,,
387,02/20/15 04:52:11 AM,-1.341,,,,
388,02/20/15 04:53:11 AM,-1.341,,,,
389,02/20/15 04:54:11 AM,-1.341,,,,
390,02/20/15 04:55:11 AM,-1.341,,,,
391,02/20/15 04:56:11 AM,-1.341,,,,
392,02/20/15 04:57:11 AM,-1.341,,,,
393,02/20/15 04:58:11 AM,-1.456,,,,
394,02/20/15 04:59:11 AM,-1.456,,,,
395,02/20/15 05:00:11 AM,-1.456,,,,
396,02/20/15 05:01:11 AM,-1.456,,,,
397,02/20/15 05:02:11 AM,-1.456,,,,
398,02/20/15 05:03:11 AM,-1.341,,,,
399,02/20/15 05:04:11 AM,-1.341,,,,
400,02/20/15 05:05:11 AM,-1.341,,,,
401,02/20/15 05:06:11 AM,-1.341,,,,
402,02/20/15 05:07:11 AM,-1.341,,,,
403,02/20/15 05:08:11 AM,-1.341,,,,
404,02/20/15 05:09:11 AM,-1.341,,,,
405,02/20/15 05:10:11 AM,-1.456,,,,
406,02/20/15 05:11:11 AM,-1.341,,,,
407,02/20/15 05:12:11 AM,-1.341,,,,
408,02/20/15 05:13:11 AM,-1.456,,,,
409,02/20/15 05:14:11 AM,-1.456,,,,
410,02/20/15 05:15:11 AM,-1.456,,,,
411,02/20/15 05:16:11 AM,-1.456,,,,
412,02/20/15 05:17:11 AM,-1.341,,,,
413,02/20/15 05:18:11 AM,-1.341,,,,
414,02/20/15 05:19:11 AM,-1.341,,,,
415,02/20/15 05:20:11 AM,-1.341,,,,
416,02/20/15 05:21:11 AM,-1.341,,,,
417,02/20/15 05:22:11 AM,-1.341,,,,
418,02/20/15 05:23:11 AM,-1.341,,,,
419,02/20/15 05:24:11 AM,-1.341,,,,
420,02/20/15 05:25:11 AM,-1.341,,,,
421,02/20/15 05:26:11 AM,-1.341,,,,
422,02/20/15 05:27:11 AM,-1.341,,,,
423,02/20/15 05:28:11 AM,-1.456,,,,
424,02/20/15 05:29:11 AM,-1.456,,,,
425,02/20/15 05:30:11 AM,-1.456,,,,
426,02/20/15 05:31:11 AM,-1.456,,,,
427,02/20/15 05:32:11 AM,-1.456,,,,
428,02/20/15 05:33:11 AM,-1.456,,,,
429,02/20/15 05:34:11 AM,-1.456,,,,
430,02/20/15 05:35:11 AM,-1.341,,,,
431,02/20/15 05:36:11 AM,-1.341,,,,
432,02/20/15 05:37:11 AM,-1.341,,,,
433,02/20/15 05:38:11 AM,-1.341,,,,
434,02/20/15 05:39:11 AM,-1.341,,,,
435,02/20/15 05:40:11 AM,-1.341,,,,
436,02/20/15 05:41:11 AM,-1.341,,,,
437,02/20/15 05:42:11 AM,-1.341,,,,
438,02/20/15 05:43:11 AM,-1.341,,,,
439,02/20/15 05:44:11 AM,-1.341,,,,
440,02/20/15 05:45:11 AM,-1.341,,,,
441,02/20/15 05:46:11 AM,-1.341,,,,
442,02/20/15 05:47:11 AM,-1.341,,,,
443,02/20/15 05:48:11 AM,-1.341,,,,
444,02/20/15 05:49:11 AM,-1.341,,,,
445,02/20/15 05:50:11 AM,-1.341,,,,
446,02/20/15 05:51:11 AM,-1.341,,,,
447,02/20/15 05:52:11 AM,-1.341,,,,
448,02/20/15 05:53:11 AM,-1.341,,,,
449,02/20/15 05:54:11 AM,-1.341,,,,
450,02/20/15 05:55:11 AM,-1.341,,,,
451,02/20/15 05:56:11 AM,-1.341,,,,
452,02/20/15 05:57:11 AM,-1.341,,,,
453,02/20/15 05:58:11 AM,-1.341,,,,
454,02/20/15 05:59:11 AM,-1.341,,,,
455,02/20/15 06:00:11 AM,-1.341,,,,
456,02/20/15 06:01:11 AM,-1.341,,,,
457,02/20/15 06:02:11 AM,-1.228,,,,
458,02/20/15 06:03:11 AM,-1.228,,,,
459,02/20/15 06:04:11 AM,-1.228,,,,
460,02/20/15 06:05:11 AM,-1.228,,,,
461,02/20/15 06:06:11 AM,-1.341,,,,
462,02/20/15 06:07:11 AM,-1.341,,,,
463,02/20/15 06:08:11 AM,-1.341,,,,
464,02/20/15 06:09:11 AM,-1.341,,,,
465,02/20/15 06:10:11 AM,-1.341,,,,
466,02/20/15 06:11:11 AM,-1.341,,,,
467,02/20/15 06:12:11 AM,-1.341,,,,
468,02/20/15 06:13:11 AM,-1.341,,,,
469,02/20/15 06:14:11 AM,-1.341,,,,
470,02/20/15 06:15:11 AM,-1.228,,,,
471,02/20/15 06:16:11 AM,-1.228,,,,
472,02/20/15 06:17:11 AM,-1.228,,,,
473,02/20/15 06:18:11 AM,-1.341,,,,
474,02/20/15 06:19:11 AM,-1.228,,,,
475,02/20/15 06:20:11 AM,-1.228,,,,
476,02/20/15 06:21:11 AM,-1.341,,,,
477,02/20/15 06:22:11 AM,-1.228,,,,
478,02/20/15 06:23:11 AM,-1.228,,,,
479,02/20/15 06:24:11 AM,-1.228,,,,
480,02/20/15 06:25:11 AM,-1.228,,,,
481,02/20/15 06:26:11 AM,-1.341,,,,
482,02/20/15 06:27:11 AM,-1.228,,,,
483,02/20/15 06:28:11 AM,-1.228,,,,
484,02/20/15 06:29:11 AM,-1.228,,,,
485,02/20/15 06:30:11 AM,-1.228,,,,
486,02/20/15 06:31:11 AM,-1.341,,,,
487,02/20/15 06:32:11 AM,-1.341,,,,
488,02/20/15 06:33:11 AM,-1.341,,,,
489,02/20/15 06:34:11 AM,-1.341,,,,
490,02/20/15 06:35:11 AM,-1.228,,,,
491,02/20/15 06:36:11 AM,-1.228,,,,
492,02/20/15 06:37:11 AM,-1.228,,,,
493,02/20/15 06:38:11 AM,-1.341,,,,
494,02/20/15 06:39:11 AM,-1.341,,,,
495,02/20/15 06:40:11 AM,-1.341,,,,
496,02/20/15 06:41:11 AM,-1.228,,,,
497,02/20/15 06:42:11 AM,-1.228,,,,
498,02/20/15 06:43:11 AM,-1.228,,,,
499,02/20/15 06:44:11 AM,-1.228,,,,
500,02/20/15 06:45:11 AM,-1.228,,,,
501,02/20/15 06:46:11 AM,-1.228,,,,
502,02/20/15 06:47:11 AM,-1.228,,,,
503,02/20/15 06:48:11 AM,-1.228,,,,
504,02/20/15 06:49:11 AM,-1.228,,,,
505,02/20/15 06:50:11 AM,-1.228,,,,
506,02/20/15 06:51:11 AM,-1.228,,,,
507,02/20/15 06:52:11 AM,-1.228,,,,
508,02/20/15 06:53:11 AM,-1.228,,,,
509,02/20/15 06:54:11 AM,-1.228,,,,
510,02/20/15 06:55:11 AM,-1.228,,,,
511,02/20/15 06:56:11 AM,-1.228,,,,
512,02/20/15 06:57:11 AM,-1.228,,,,
513,02/20/15 06:58:11 AM,-1.228,,,,
514,02/20/15 06:59:11 AM,-1.114,,,,
515,02/20/15 07:00:11 AM,-1.114,,,,
516,02/20/15 07:01:11 AM,-1.114,,,,
517,02/20/15 07:02:11 AM,-1.114,,,,
518,02/20/15 07:03:11 AM,-1.114,,,,
519,02/20/15 07:04:11 AM,-1.114,,,,
520,02/20/15 07:05:11 AM,-1.114,,,,
521,02/20/15 07:06:11 AM,-1.114,,,,
522,02/20/15 07:07:11 AM,-1.114,,,,
523,02/20/15 07:08:11 AM,-1.114,,,,
524,02/20/15 07:09:11 AM,-1.114,,,,
