"Plot Title: BS-T1"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10451243, SEN S/N: 10451243)","Coupler Attached (LGR S/N: 10451243, SEN S/N: 10451243)","Stopped (LGR S/N: 10451243, SEN S/N: 10451243)","End Of File (LGR S/N: 10451243, SEN S/N: 10451243)"
90,01/22/15 12:38:02 AM,6.268,,,
91,01/22/15 12:39:02 AM,6.268,,,
92,01/22/15 12:40:02 AM,6.268,,,
93,01/22/15 12:41:02 AM,6.268,,,
94,01/22/15 12:42:02 AM,6.268,,,
95,01/22/15 12:43:02 AM,6.268,,,
96,01/22/15 12:44:02 AM,6.268,,,
97,01/22/15 12:45:02 AM,6.166,,,
98,01/22/15 12:46:02 AM,6.166,,,
99,01/22/15 12:47:02 AM,6.166,,,
100,01/22/15 12:48:02 AM,6.166,,,
101,01/22/15 12:49:02 AM,6.166,,,
102,01/22/15 12:50:02 AM,6.166,,,
103,01/22/15 12:51:02 AM,6.166,,,
104,01/22/15 12:52:02 AM,6.166,,,
105,01/22/15 12:53:02 AM,6.166,,,
106,01/22/15 12:54:02 AM,6.166,,,
107,01/22/15 12:55:02 AM,6.166,,,
108,01/22/15 12:56:02 AM,6.166,,,
109,01/22/15 12:57:02 AM,6.166,,,
110,01/22/15 12:58:02 AM,6.166,,,
111,01/22/15 12:59:02 AM,6.166,,,
112,01/22/15 01:00:02 AM,6.166,,,
113,01/22/15 01:01:02 AM,6.166,,,
114,01/22/15 01:02:02 AM,6.166,,,
115,01/22/15 01:03:02 AM,6.166,,,
116,01/22/15 01:04:02 AM,6.166,,,
117,01/22/15 01:05:02 AM,6.166,,,
118,01/22/15 01:06:02 AM,6.166,,,
119,01/22/15 01:07:02 AM,6.166,,,
120,01/22/15 01:08:02 AM,6.166,,,
121,01/22/15 01:09:02 AM,6.166,,,
122,01/22/15 01:10:02 AM,6.166,,,
123,01/22/15 01:11:02 AM,6.166,,,
124,01/22/15 01:12:02 AM,6.166,,,
125,01/22/15 01:13:02 AM,6.166,,,
126,01/22/15 01:14:02 AM,6.166,,,
127,01/22/15 01:15:02 AM,6.166,,,
128,01/22/15 01:16:02 AM,6.166,,,
129,01/22/15 01:17:02 AM,6.166,,,
130,01/22/15 01:18:02 AM,6.166,,,
131,01/22/15 01:19:02 AM,6.166,,,
132,01/22/15 01:20:02 AM,6.166,,,
133,01/22/15 01:21:02 AM,6.166,,,
134,01/22/15 01:22:02 AM,6.064,,,
135,01/22/15 01:23:02 AM,6.064,,,
136,01/22/15 01:24:02 AM,6.064,,,
137,01/22/15 01:25:02 AM,6.064,,,
138,01/22/15 01:26:02 AM,6.064,,,
139,01/22/15 01:27:02 AM,6.064,,,
140,01/22/15 01:28:02 AM,6.064,,,
141,01/22/15 01:29:02 AM,6.064,,,
142,01/22/15 01:30:02 AM,6.064,,,
143,01/22/15 01:31:02 AM,6.064,,,
144,01/22/15 01:32:02 AM,6.064,,,
145,01/22/15 01:33:02 AM,6.064,,,
146,01/22/15 01:34:02 AM,6.064,,,
147,01/22/15 01:35:02 AM,6.064,,,
148,01/22/15 01:36:02 AM,6.064,,,
149,01/22/15 01:37:02 AM,6.064,,,
150,01/22/15 01:38:02 AM,6.064,,,
151,01/22/15 01:39:02 AM,6.064,,,
152,01/22/15 01:40:02 AM,6.064,,,
153,01/22/15 01:41:02 AM,6.064,,,
154,01/22/15 01:42:02 AM,6.064,,,
155,01/22/15 01:43:02 AM,6.064,,,
156,01/22/15 01:44:02 AM,6.064,,,
157,01/22/15 01:45:02 AM,6.064,,,
158,01/22/15 01:46:02 AM,6.064,,,
159,01/22/15 01:47:02 AM,6.064,,,
160,01/22/15 01:48:02 AM,6.064,,,
161,01/22/15 01:49:02 AM,6.064,,,
162,01/22/15 01:50:02 AM,6.064,,,
163,01/22/15 01:51:02 AM,5.962,,,
164,01/22/15 01:52:02 AM,6.064,,,
165,01/22/15 01:53:02 AM,6.064,,,
166,01/22/15 01:54:02 AM,5.962,,,
167,01/22/15 01:55:02 AM,6.064,,,
168,01/22/15 01:56:02 AM,5.962,,,
169,01/22/15 01:57:02 AM,5.962,,,
170,01/22/15 01:58:02 AM,5.962,,,
171,01/22/15 01:59:02 AM,5.962,,,
172,01/22/15 02:00:02 AM,5.962,,,
173,01/22/15 02:01:02 AM,5.962,,,
174,01/22/15 02:02:02 AM,5.962,,,
175,01/22/15 02:03:02 AM,5.962,,,
176,01/22/15 02:04:02 AM,5.962,,,
177,01/22/15 02:05:02 AM,5.962,,,
178,01/22/15 02:06:02 AM,5.962,,,
179,01/22/15 02:07:02 AM,5.962,,,
180,01/22/15 02:08:02 AM,5.962,,,
181,01/22/15 02:09:02 AM,5.962,,,
182,01/22/15 02:10:02 AM,5.962,,,
183,01/22/15 02:11:02 AM,5.962,,,
184,01/22/15 02:12:02 AM,5.962,,,
185,01/22/15 02:13:02 AM,5.962,,,
186,01/22/15 02:14:02 AM,5.962,,,
187,01/22/15 02:15:02 AM,5.962,,,
188,01/22/15 02:16:02 AM,5.962,,,
189,01/22/15 02:17:02 AM,5.962,,,
190,01/22/15 02:18:02 AM,5.962,,,
191,01/22/15 02:19:02 AM,5.962,,,
192,01/22/15 02:20:02 AM,5.962,,,
193,01/22/15 02:21:02 AM,5.962,,,
194,01/22/15 02:22:02 AM,5.962,,,
195,01/22/15 02:23:02 AM,5.962,,,
196,01/22/15 02:24:02 AM,5.962,,,
197,01/22/15 02:25:02 AM,5.962,,,
198,01/22/15 02:26:02 AM,5.962,,,
199,01/22/15 02:27:02 AM,5.962,,,
200,01/22/15 02:28:02 AM,5.962,,,
201,01/22/15 02:29:02 AM,5.962,,,
202,01/22/15 02:30:02 AM,5.962,,,
203,01/22/15 02:31:02 AM,5.962,,,
204,01/22/15 02:32:02 AM,5.962,,,
205,01/22/15 02:33:02 AM,6.064,,,
206,01/22/15 02:34:02 AM,6.064,,,
207,01/22/15 02:35:02 AM,6.064,,,
208,01/22/15 02:36:02 AM,6.064,,,
209,01/22/15 02:37:02 AM,6.064,,,
210,01/22/15 02:38:02 AM,5.962,,,
211,01/22/15 02:39:02 AM,5.962,,,
212,01/22/15 02:40:02 AM,5.962,,,
213,01/22/15 02:41:02 AM,5.962,,,
214,01/22/15 02:42:02 AM,5.962,,,
215,01/22/15 02:43:02 AM,5.962,,,
216,01/22/15 02:44:02 AM,5.962,,,
217,01/22/15 02:45:02 AM,5.962,,,
218,01/22/15 02:46:02 AM,5.962,,,
219,01/22/15 02:47:02 AM,5.860,,,
220,01/22/15 02:48:02 AM,5.860,,,
221,01/22/15 02:49:02 AM,5.962,,,
222,01/22/15 02:50:02 AM,5.860,,,
223,01/22/15 02:51:02 AM,5.860,,,
224,01/22/15 02:52:02 AM,5.860,,,
225,01/22/15 02:53:02 AM,5.860,,,
226,01/22/15 02:54:02 AM,5.860,,,
227,01/22/15 02:55:02 AM,5.860,,,
228,01/22/15 02:56:02 AM,5.860,,,
229,01/22/15 02:57:02 AM,5.860,,,
230,01/22/15 02:58:02 AM,5.860,,,
231,01/22/15 02:59:02 AM,5.860,,,
232,01/22/15 03:00:02 AM,5.757,,,
233,01/22/15 03:01:02 AM,5.757,,,
234,01/22/15 03:02:02 AM,5.757,,,
235,01/22/15 03:03:02 AM,5.655,,,
236,01/22/15 03:04:02 AM,5.655,,,
237,01/22/15 03:05:02 AM,5.655,,,
238,01/22/15 03:06:02 AM,5.655,,,
239,01/22/15 03:07:02 AM,5.655,,,
240,01/22/15 03:08:02 AM,5.655,,,
241,01/22/15 03:09:02 AM,5.655,,,
242,01/22/15 03:10:02 AM,5.655,,,
243,01/22/15 03:11:02 AM,5.757,,,
244,01/22/15 03:12:02 AM,5.757,,,
245,01/22/15 03:13:02 AM,5.757,,,
246,01/22/15 03:14:02 AM,5.757,,,
247,01/22/15 03:15:02 AM,5.757,,,
248,01/22/15 03:16:02 AM,5.757,,,
249,01/22/15 03:17:02 AM,5.757,,,
250,01/22/15 03:18:02 AM,5.757,,,
251,01/22/15 03:19:02 AM,5.757,,,
252,01/22/15 03:20:02 AM,5.757,,,
253,01/22/15 03:21:02 AM,5.757,,,
254,01/22/15 03:22:02 AM,5.757,,,
255,01/22/15 03:23:02 AM,5.860,,,
256,01/22/15 03:24:02 AM,5.860,,,
257,01/22/15 03:25:02 AM,5.860,,,
258,01/22/15 03:26:02 AM,5.860,,,
259,01/22/15 03:27:02 AM,5.860,,,
260,01/22/15 03:28:02 AM,5.860,,,
261,01/22/15 03:29:02 AM,5.962,,,
262,01/22/15 03:30:02 AM,5.962,,,
263,01/22/15 03:31:02 AM,5.962,,,
264,01/22/15 03:32:02 AM,5.962,,,
265,01/22/15 03:33:02 AM,5.962,,,
266,01/22/15 03:34:02 AM,5.962,,,
267,01/22/15 03:35:02 AM,5.962,,,
268,01/22/15 03:36:02 AM,5.860,,,
269,01/22/15 03:37:02 AM,5.860,,,
270,01/22/15 03:38:02 AM,5.860,,,
271,01/22/15 03:39:02 AM,5.860,,,
272,01/22/15 03:40:02 AM,5.860,,,
273,01/22/15 03:41:02 AM,5.757,,,
274,01/22/15 03:42:02 AM,5.757,,,
275,01/22/15 03:43:02 AM,5.757,,,
276,01/22/15 03:44:02 AM,5.757,,,
277,01/22/15 03:45:02 AM,5.757,,,
278,01/22/15 03:46:02 AM,5.757,,,
279,01/22/15 03:47:02 AM,5.757,,,
280,01/22/15 03:48:02 AM,5.757,,,
281,01/22/15 03:49:02 AM,5.757,,,
282,01/22/15 03:50:02 AM,5.757,,,
283,01/22/15 03:51:02 AM,5.757,,,
284,01/22/15 03:52:02 AM,5.757,,,
285,01/22/15 03:53:02 AM,5.757,,,
286,01/22/15 03:54:02 AM,5.655,,,
287,01/22/15 03:55:02 AM,5.655,,,
288,01/22/15 03:56:02 AM,5.655,,,
289,01/22/15 03:57:02 AM,5.655,,,
290,01/22/15 03:58:02 AM,5.655,,,
291,01/22/15 03:59:02 AM,5.757,,,
292,01/22/15 04:00:02 AM,5.757,,,
293,01/22/15 04:01:02 AM,5.757,,,
294,01/22/15 04:02:02 AM,5.757,,,
295,01/22/15 04:03:02 AM,5.757,,,
296,01/22/15 04:04:02 AM,5.757,,,
297,01/22/15 04:05:02 AM,5.757,,,
298,01/22/15 04:06:02 AM,5.757,,,
299,01/22/15 04:07:02 AM,5.757,,,
300,01/22/15 04:08:02 AM,5.757,,,
301,01/22/15 04:09:02 AM,5.757,,,
302,01/22/15 04:10:02 AM,5.757,,,
303,01/22/15 04:11:02 AM,5.757,,,
304,01/22/15 04:12:02 AM,5.757,,,
305,01/22/15 04:13:02 AM,5.757,,,
306,01/22/15 04:14:02 AM,5.655,,,
307,01/22/15 04:15:02 AM,5.655,,,
308,01/22/15 04:16:02 AM,5.757,,,
309,01/22/15 04:17:02 AM,5.655,,,
310,01/22/15 04:18:02 AM,5.757,,,
311,01/22/15 04:19:02 AM,5.655,,,
312,01/22/15 04:20:02 AM,5.655,,,
313,01/22/15 04:21:02 AM,5.655,,,
314,01/22/15 04:22:02 AM,5.655,,,
315,01/22/15 04:23:02 AM,5.655,,,
316,01/22/15 04:24:02 AM,5.655,,,
317,01/22/15 04:25:02 AM,5.655,,,
318,01/22/15 04:26:02 AM,5.655,,,
319,01/22/15 04:27:02 AM,5.655,,,
320,01/22/15 04:28:02 AM,5.655,,,
321,01/22/15 04:29:02 AM,5.655,,,
322,01/22/15 04:30:02 AM,5.552,,,
323,01/22/15 04:31:02 AM,5.552,,,
324,01/22/15 04:32:02 AM,5.552,,,
325,01/22/15 04:33:02 AM,5.552,,,
326,01/22/15 04:34:02 AM,5.552,,,
327,01/22/15 04:35:02 AM,5.655,,,
328,01/22/15 04:36:02 AM,5.655,,,
329,01/22/15 04:37:02 AM,5.655,,,
330,01/22/15 04:38:02 AM,5.655,,,
331,01/22/15 04:39:02 AM,5.655,,,
332,01/22/15 04:40:02 AM,5.655,,,
333,01/22/15 04:41:02 AM,5.655,,,
334,01/22/15 04:42:02 AM,5.655,,,
335,01/22/15 04:43:02 AM,5.655,,,
336,01/22/15 04:44:02 AM,5.655,,,
337,01/22/15 04:45:02 AM,5.552,,,
338,01/22/15 04:46:02 AM,5.552,,,
339,01/22/15 04:47:02 AM,5.552,,,
340,01/22/15 04:48:02 AM,5.552,,,
341,01/22/15 04:49:02 AM,5.655,,,
342,01/22/15 04:50:02 AM,5.552,,,
343,01/22/15 04:51:02 AM,5.655,,,
344,01/22/15 04:52:02 AM,5.552,,,
345,01/22/15 04:53:02 AM,5.552,,,
346,01/22/15 04:54:02 AM,5.552,,,
347,01/22/15 04:55:02 AM,5.552,,,
348,01/22/15 04:56:02 AM,5.552,,,
349,01/22/15 04:57:02 AM,5.552,,,
350,01/22/15 04:58:02 AM,5.552,,,
351,01/22/15 04:59:02 AM,5.552,,,
352,01/22/15 05:00:02 AM,5.552,,,
353,01/22/15 05:01:02 AM,5.450,,,
354,01/22/15 05:02:02 AM,5.552,,,
355,01/22/15 05:03:02 AM,5.552,,,
356,01/22/15 05:04:02 AM,5.450,,,
357,01/22/15 05:05:02 AM,5.552,,,
358,01/22/15 05:06:02 AM,5.552,,,
359,01/22/15 05:07:02 AM,5.450,,,
360,01/22/15 05:08:02 AM,5.450,,,
361,01/22/15 05:09:02 AM,5.450,,,
362,01/22/15 05:10:02 AM,5.450,,,
363,01/22/15 05:11:02 AM,5.450,,,
364,01/22/15 05:12:02 AM,5.450,,,
365,01/22/15 05:13:02 AM,5.450,,,
366,01/22/15 05:14:02 AM,5.450,,,
367,01/22/15 05:15:02 AM,5.450,,,
368,01/22/15 05:16:02 AM,5.552,,,
369,01/22/15 05:17:02 AM,5.552,,,
370,01/22/15 05:18:02 AM,5.552,,,
371,01/22/15 05:19:02 AM,5.552,,,
372,01/22/15 05:20:02 AM,5.552,,,
373,01/22/15 05:21:02 AM,5.552,,,
374,01/22/15 05:22:02 AM,5.552,,,
375,01/22/15 05:23:02 AM,5.552,,,
376,01/22/15 05:24:02 AM,5.552,,,
377,01/22/15 05:25:02 AM,5.552,,,
378,01/22/15 05:26:02 AM,5.552,,,
379,01/22/15 05:27:02 AM,5.552,,,
380,01/22/15 05:28:02 AM,5.552,,,
381,01/22/15 05:29:02 AM,5.552,,,
382,01/22/15 05:30:02 AM,5.552,,,
383,01/22/15 05:31:02 AM,5.552,,,
384,01/22/15 05:32:02 AM,5.552,,,
385,01/22/15 05:33:02 AM,5.552,,,
386,01/22/15 05:34:02 AM,5.552,,,
387,01/22/15 05:35:02 AM,5.552,,,
388,01/22/15 05:36:02 AM,5.552,,,
389,01/22/15 05:37:02 AM,5.552,,,
390,01/22/15 05:38:02 AM,5.450,,,
391,01/22/15 05:39:02 AM,5.450,,,
392,01/22/15 05:40:02 AM,5.450,,,
393,01/22/15 05:41:02 AM,5.450,,,
394,01/22/15 05:42:02 AM,5.450,,,
395,01/22/15 05:43:02 AM,5.450,,,
396,01/22/15 05:44:02 AM,5.450,,,
397,01/22/15 05:45:02 AM,5.450,,,
398,01/22/15 05:46:02 AM,5.450,,,
399,01/22/15 05:47:02 AM,5.450,,,
400,01/22/15 05:48:02 AM,5.450,,,
401,01/22/15 05:49:02 AM,5.450,,,
402,01/22/15 05:50:02 AM,5.450,,,
403,01/22/15 05:51:02 AM,5.450,,,
404,01/22/15 05:52:02 AM,5.450,,,
405,01/22/15 05:53:02 AM,5.450,,,
406,01/22/15 05:54:02 AM,5.450,,,
407,01/22/15 05:55:02 AM,5.450,,,
408,01/22/15 05:56:02 AM,5.450,,,
409,01/22/15 05:57:02 AM,5.450,,,
410,01/22/15 05:58:02 AM,5.450,,,
411,01/22/15 05:59:02 AM,5.450,,,
412,01/22/15 06:00:02 AM,5.450,,,
413,01/22/15 06:01:02 AM,5.450,,,
414,01/22/15 06:02:02 AM,5.450,,,
415,01/22/15 06:03:02 AM,5.450,,,
416,01/22/15 06:04:02 AM,5.450,,,
417,01/22/15 06:05:02 AM,5.450,,,
418,01/22/15 06:06:02 AM,5.450,,,
419,01/22/15 06:07:02 AM,5.450,,,
420,01/22/15 06:08:02 AM,5.450,,,
421,01/22/15 06:09:02 AM,5.450,,,
422,01/22/15 06:10:02 AM,5.450,,,
423,01/22/15 06:11:02 AM,5.450,,,
424,01/22/15 06:12:02 AM,5.450,,,
425,01/22/15 06:13:02 AM,5.450,,,
426,01/22/15 06:14:02 AM,5.450,,,
427,01/22/15 06:15:02 AM,5.450,,,
428,01/22/15 06:16:02 AM,5.450,,,
429,01/22/15 06:17:02 AM,5.450,,,
430,01/22/15 06:18:02 AM,5.450,,,
431,01/22/15 06:19:02 AM,5.450,,,
432,01/22/15 06:20:02 AM,5.450,,,
433,01/22/15 06:21:02 AM,5.450,,,
434,01/22/15 06:22:02 AM,5.450,,,
435,01/22/15 06:23:02 AM,5.450,,,
436,01/22/15 06:24:02 AM,5.450,,,
437,01/22/15 06:25:02 AM,5.347,,,
438,01/22/15 06:26:02 AM,5.347,,,
439,01/22/15 06:27:02 AM,5.347,,,
440,01/22/15 06:28:02 AM,5.347,,,
441,01/22/15 06:29:02 AM,5.347,,,
442,01/22/15 06:30:02 AM,5.347,,,
443,01/22/15 06:31:02 AM,5.347,,,
444,01/22/15 06:32:02 AM,5.347,,,
445,01/22/15 06:33:02 AM,5.347,,,
446,01/22/15 06:34:02 AM,5.347,,,
447,01/22/15 06:35:02 AM,5.347,,,
448,01/22/15 06:36:02 AM,5.347,,,
449,01/22/15 06:37:02 AM,5.347,,,
450,01/22/15 06:38:02 AM,5.347,,,
451,01/22/15 06:39:02 AM,5.347,,,
452,01/22/15 06:40:02 AM,5.450,,,
453,01/22/15 06:41:02 AM,5.450,,,
454,01/22/15 06:42:02 AM,5.347,,,
455,01/22/15 06:43:02 AM,5.347,,,
456,01/22/15 06:44:02 AM,5.347,,,
457,01/22/15 06:45:02 AM,5.347,,,
458,01/22/15 06:46:02 AM,5.347,,,
459,01/22/15 06:47:02 AM,5.347,,,
460,01/22/15 06:48:02 AM,5.347,,,
461,01/22/15 06:49:02 AM,5.347,,,
462,01/22/15 06:50:02 AM,5.347,,,
463,01/22/15 06:51:02 AM,5.347,,,
464,01/22/15 06:52:02 AM,5.347,,,
465,01/22/15 06:53:02 AM,5.347,,,
466,01/22/15 06:54:02 AM,5.347,,,
467,01/22/15 06:55:02 AM,5.347,,,
468,01/22/15 06:56:02 AM,5.347,,,
469,01/22/15 06:57:02 AM,5.244,,,
470,01/22/15 06:58:02 AM,5.244,,,
471,01/22/15 06:59:02 AM,5.244,,,
472,01/22/15 07:00:02 AM,5.244,,,
473,01/22/15 07:01:02 AM,5.244,,,
474,01/22/15 07:02:02 AM,5.244,,,
475,01/22/15 07:03:02 AM,5.347,,,
476,01/22/15 07:04:02 AM,5.347,,,
477,01/22/15 07:05:02 AM,5.347,,,
478,01/22/15 07:06:02 AM,5.244,,,
479,01/22/15 07:07:02 AM,5.244,,,
480,01/22/15 07:08:02 AM,5.244,,,
481,01/22/15 07:09:02 AM,5.347,,,
482,01/22/15 07:10:02 AM,5.244,,,
483,01/22/15 07:11:02 AM,5.347,,,
484,01/22/15 07:12:02 AM,5.347,,,
485,01/22/15 07:13:02 AM,5.347,,,
486,01/22/15 07:14:02 AM,5.347,,,
487,01/22/15 07:15:02 AM,5.347,,,
488,01/22/15 07:16:02 AM,5.347,,,
489,01/22/15 07:17:02 AM,5.347,,,
490,01/22/15 07:18:02 AM,5.347,,,
491,01/22/15 07:19:02 AM,5.347,,,
492,01/22/15 07:20:02 AM,5.347,,,
493,01/22/15 07:21:02 AM,5.347,,,
494,01/22/15 07:22:02 AM,5.347,,,
495,01/22/15 07:23:02 AM,5.347,,,
496,01/22/15 07:24:02 AM,5.347,,,
497,01/22/15 07:25:02 AM,5.347,,,
498,01/22/15 07:26:02 AM,5.347,,,
499,01/22/15 07:27:02 AM,5.347,,,
500,01/22/15 07:28:02 AM,5.347,,,
501,01/22/15 07:29:02 AM,5.347,,,
502,01/22/15 07:30:02 AM,5.347,,,
503,01/22/15 07:31:02 AM,5.347,,,
504,01/22/15 07:32:02 AM,5.347,,,
505,01/22/15 07:33:02 AM,5.347,,,
506,01/22/15 07:34:02 AM,5.347,,,
507,01/22/15 07:35:02 AM,5.347,,,
508,01/22/15 07:36:02 AM,5.347,,,
509,01/22/15 07:37:02 AM,5.244,,,
510,01/22/15 07:38:02 AM,5.244,,,
511,01/22/15 07:39:02 AM,5.347,,,
512,01/22/15 07:40:02 AM,5.244,,,
513,01/22/15 07:41:02 AM,5.244,,,
514,01/22/15 07:42:02 AM,5.244,,,
515,01/22/15 07:43:02 AM,5.244,,,
516,01/22/15 07:44:02 AM,5.244,,,
517,01/22/15 07:45:02 AM,5.244,,,
518,01/22/15 07:46:02 AM,5.244,,,
519,01/22/15 07:47:02 AM,5.244,,,
520,01/22/15 07:48:02 AM,5.244,,,
521,01/22/15 07:49:02 AM,5.244,,,
522,01/22/15 07:50:02 AM,5.244,,,
523,01/22/15 07:51:02 AM,5.244,,,
524,01/22/15 07:52:02 AM,5.244,,,
525,01/22/15 07:53:02 AM,5.244,,,
526,01/22/15 07:54:02 AM,5.347,,,
527,01/22/15 07:55:02 AM,5.347,,,
528,01/22/15 07:56:02 AM,5.347,,,
529,01/22/15 07:57:02 AM,5.347,,,
530,01/22/15 07:58:02 AM,5.347,,,
531,01/22/15 07:59:02 AM,5.244,,,
532,01/22/15 08:00:02 AM,5.244,,,
533,01/22/15 08:01:02 AM,5.244,,,
534,01/22/15 08:02:02 AM,5.244,,,
535,01/22/15 08:03:02 AM,5.141,,,
536,01/22/15 08:04:02 AM,5.141,,,
537,01/22/15 08:05:02 AM,5.141,,,
538,01/22/15 08:06:02 AM,5.244,,,
539,01/22/15 08:07:02 AM,5.244,,,
540,01/22/15 08:08:02 AM,5.141,,,
541,01/22/15 08:09:02 AM,5.141,,,
542,01/22/15 08:10:02 AM,5.141,,,
543,01/22/15 08:11:02 AM,5.141,,,
544,01/22/15 08:12:02 AM,5.141,,,
545,01/22/15 08:13:02 AM,5.141,,,
546,01/22/15 08:14:02 AM,5.141,,,
547,01/22/15 08:15:02 AM,5.141,,,
548,01/22/15 08:16:02 AM,5.141,,,
549,01/22/15 08:17:02 AM,5.141,,,
550,01/22/15 08:18:02 AM,5.141,,,
551,01/22/15 08:19:02 AM,5.244,,,
552,01/22/15 08:20:02 AM,5.244,,,
553,01/22/15 08:21:02 AM,5.244,,,
554,01/22/15 08:22:02 AM,5.141,,,
555,01/22/15 08:23:02 AM,5.244,,,
556,01/22/15 08:24:02 AM,5.244,,,
557,01/22/15 08:25:02 AM,5.141,,,
558,01/22/15 08:26:02 AM,5.141,,,
559,01/22/15 08:27:02 AM,5.141,,,
560,01/22/15 08:28:02 AM,5.141,,,
561,01/22/15 08:29:02 AM,5.141,,,
562,01/22/15 08:30:02 AM,5.141,,,
563,01/22/15 08:31:02 AM,5.141,,,
564,01/22/15 08:32:02 AM,5.141,,,
565,01/22/15 08:33:02 AM,5.141,,,
566,01/22/15 08:34:02 AM,5.141,,,
567,01/22/15 08:35:02 AM,5.141,,,
568,01/22/15 08:36:02 AM,5.244,,,
569,01/22/15 08:37:02 AM,5.244,,,
570,01/22/15 08:38:02 AM,5.244,,,
